,embedder,dataset,val_AUROC,n_samples,balanced,val_R2,val_Spearman,task_type,category,short_name
0,MolR tag,Bioavailability Ma,0.6496012806892395,640.0,0.26875,,,cls,Absorption,Bioavailability
0,MolR tag,Bioavailability Ma,0.6243221759796143,640.0,0.26875,,,cls,Absorption,Bioavailability
0,GraphMVP,BBB Martins,0.8850213885307312,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8786912560462952,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8834551572799683,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8888838291168213,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8816473484039307,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8757201433181763,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8820048570632935,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8747835159301758,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8779913187026978,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8796329498291016,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8825286030769348,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8813804388046265,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8809674382209778,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8805847764015198,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8774927854537964,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.880635142326355,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8779459595680237,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8822919130325317,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8849306702613831,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,BBB Martins,0.8790035247802734,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9229564666748048,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9225032329559326,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9169235229492188,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9209924936294556,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9227650761604308,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9317188262939452,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.926904559135437,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9138818383216858,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9175479412078856,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9193507432937622,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9169788360595704,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9178198575973512,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9204285144805908,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9236916899681092,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.922558605670929,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9143753051757812,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.919320583343506,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9162335395812988,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9239132404327391,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ChemBertMTR-77M,BBB Martins,0.9242405295372008,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.8973591923713684,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9077280163764954,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.894005298614502,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9031151533126832,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.90324604511261,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9103819131851196,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9075164794921876,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.8995749950408936,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9004058837890625,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9072344899177552,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9009749293327332,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9034576416015624,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.8888888359069824,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9052855968475342,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9088812470436096,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9073654413223268,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.915639340877533,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.900501549243927,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.8953851461410522,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,ThreeDInfomax,BBB Martins,0.9062424898147584,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8761632442474365,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8762035965919495,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8869953751564026,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8711073398590088,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.886929988861084,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.873942494392395,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8844925761222839,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8752769231796265,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8842407464981079,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8801566958427429,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8959441184997559,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8638002872467041,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8926405906677246,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8691533803939819,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8888285160064697,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8702511787414551,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8792250752449036,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8728698492050171,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.8851573467254639,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,MolR tag,BBB Martins,0.876958966255188,2030.0,0.264039408866995,,,cls,Distribution,BBB
0,GraphMVP,CYP2C9 Veith,0.854682445526123,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8567034006118774,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8535939455032349,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.855287492275238,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8575414419174194,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8550291061401367,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.858955979347229,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8542559742927551,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8556532859802246,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8574360609054565,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8574281930923462,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8561528325080872,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8539637327194214,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8566191792488098,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8581165671348572,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8557041883468628,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8569650650024414,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8567290306091309,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8569390773773193,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Veith,0.8556022047996521,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8919954299926758,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8917390704154968,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8944302201271057,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8918983340263367,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8923048973083496,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8892449140548706,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8904663324356079,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8910924196243286,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8897873163223267,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8921369314193726,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.890673041343689,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8905785083770752,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8931210041046143,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8938068747520447,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8901121020317078,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8911392092704773,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8927278518676758,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8897936940193176,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8938186168670654,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ChemBertMTR-77M,CYP2C9 Veith,0.8927520513534546,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8759029507637024,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8758151531219482,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8741518259048462,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8764001131057739,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8742612600326538,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8773305416107178,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8775041103363037,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8756827116012573,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8750324845314026,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8746223449707031,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8731317520141602,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8748863339424133,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8746552467346191,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8726171255111694,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8741865754127502,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8743520975112915,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8753498196601868,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8775287866592407,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8733827471733093,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,ThreeDInfomax,CYP2C9 Veith,0.8744456171989441,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8858067989349365,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8863188624382019,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8831756114959717,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8866400718688965,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8824145793914795,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8843502998352051,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8844062089920044,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8815252184867859,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8873062133789062,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8830836415290833,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8881082534790039,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8855673670768738,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8863977193832397,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.885940670967102,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.884753942489624,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8852692246437073,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8836588859558105,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8879846930503845,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8861039876937866,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,MolR tag,CYP2C9 Veith,0.8884001970291138,12092.0,0.1654813099569963,,,cls,Metabolism,CYP2C9
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6100845336914062,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.5740683078765869,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6468837857246399,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6107891798019409,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.5996711254119873,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6240212917327881,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6367835998535156,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6156436204910278,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6321641206741333,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6347478628158569,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.5885530710220337,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.617287814617157,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6373316645622253,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.5975571870803833,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.601863443851471,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.630833089351654,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6179925203323364,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6132947206497192,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6256654858589172,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,GraphMVP,CYP2C9 Substrate CarbonMangels,0.6274663209915161,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6760883331298828,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6547133922576904,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6583150625228882,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6807078123092651,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6966801881790161,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.7020826935768127,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6675540208816528,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6590980291366577,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.7083463668823242,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6980112791061401,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6856404542922974,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6664578914642334,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6615251898765564,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6847009062767029,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6659098267555237,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6839179396629333,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6349045038223267,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6667710542678833,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6994988918304443,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ChemBertMTR-77M,CYP2C9 Substrate CarbonMangels,0.6897901296615601,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6692765355110168,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6569057703018188,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6648136377334595,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6506420373916626,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6691982746124268,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6659880876541138,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6757751703262329,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6503288149833679,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6599593162536621,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6735045313835144,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6688851118087769,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6789852380752563,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6642656326293945,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6593328714370728,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6727215647697449,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6560444831848145,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6374882459640503,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6556529998779297,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6673974394798279,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,ThreeDInfomax,CYP2C9 Substrate CarbonMangels,0.6755402684211731,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
0,MolR tag,CYP2C9 Substrate CarbonMangels,0.642969012260437,669.0,0.289237668161435,,,cls,Metabolism,CYP2C9 (s)
